"CDMunicipio","NRUORG"
"4118808","022904000"
"4118857","022902000"
"4118907","022902000"
"4119004","022901000"
"4119103","022000000"
"4119152","022000000"
"4119202","022903000"
"4119251","022901000"
"4119301","022000000"
"4119400","022905000"
"4119509","022000000"
"4119608","022000000"
"4119657","022903000"
"4119707","022904000"
"4119806","022901000"
"4119905","022905000"
"4119954","022000000"
"4120002","022903000"
"4120101","022000000"
"4120150","022000000"
"4120200","022904000"
"4120309","022000000"
"4120333","022903000"
"4120358","022901000"
"4120408","022904000"
"4120507","022903000"
"4120606","022000000"
"4120655","022904000"
"4120705","022903000"
"4120804","022000000"
"4120853","022902000"
"4120903","022901000"
"4121000","022904000"
"4121109","022904000"
"4121208","022000000"
"4121257","022902000"
"4121307","022903000"
"4121356","022904000"
"4121406","022901000"
"4121505","022905000"
"4121604","022901000"
"4121703","022905000"
"4121752","022000000"
"4121802","022903000"
"4121901","022903000"
"4122008","022905000"
"4122107","022903000"
"4122156","022000000"
"4122172","022903000"
"4122206","022000000"
"4122305","022000000"
"4122404","022903000"
"4122503","022904000"
"4122602","022904000"
"4122651","022903000"
"4122701","022903000"
"4122800","022901000"
"4122909","022903000"
"4123006","022901000"
"4123105","022903000"
"4123204","022903000"
"4123303","022904000"
"4123402","022904000"
"4123501","022902000"
"4123600","022904000"
"4123709","022904000"
"4123808","022901000"
"4123824","022901000"
"4123857","022000000"
"4123907","022903000"
"4123956","022904000"
"4124004","022903000"
"4124020","022901000"
"4124053","022902000"
"4124103","022903000"
"4124202","022904000"
"4124301","022903000"
"4124400","022901000"
"4124509","022904000"
"4124608","022904000"
"4124707","022903000"
"4124806","022000000"
"4124905","022904000"
"4125001","022904000"
"4125100","022000000"
"4125209","022901000"
"4125308","022904000"
"4125357","022902000"
"4125407","022903000"
"4125456","022902000"
"4125506","022000000"
"4125555","022904000"
"4125605","022000000"
"4125704","022902000"
"4125753","022902000"
"4125803","022904000"
"4125902","022904000"
"4126009","022903000"
"4126108","022904000"
"4126207","022903000"
"4126256","022904000"
"4126272","022000000"
"4126306","022905000"
"4126355","022902000"
"4126405","022903000"
"4126504","022903000"
"4126603","022903000"
"4126652","022000000"
"4126678","022903000"
"4126702","022904000"
"4126801","022904000"
"4126900","022904000"
"4127007","022905000"
"4127106","022903000"
"4127205","022904000"
"4127304","022904000"
"4127403","022902000"
"4127502","022905000"
"4127601","022000000"
"4127700","022902000"
"4127809","022903000"
"4127858","022901000"
"4127882","022000000"
"4127908","022904000"
"4127957","022901000"
"4127965","022000000"
"4128005","022901000"
"4128104","022904000"
"4128203","022000000"
"4128302","022904000"
"4128401","022903000"
"4128500","022903000"
"4128534","022903000"
"4128559","022902000"
"4128609","022901000"
"4128625","022902000"
"4128633","022000000"
"4128658","022000000"
"4128708","022000000"
"4128807","022902000"
"4200000",""
"4200051","023905000"
"4200101","023902000"
"4200200","023901000"
"4200309","023901000"
"4200408","023902000"
"4200507","023902000"
"4200556","023902000"
"4200606","023000000"
"4200705","023905000"
"4200754","023902000"
"4200804","023902000"
"4200903","023000000"
"4201000","023905000"
"4201109","023000000"
"4201208","023000000"
"4201257","023901000"
"4201273","023902000"
"4201307","023904000"
"4201406","023903000"
"4201505","023903000"
"4201604","023905000"
"4201653","023902000"
"4201703","023901000"
"4201802","023901000"
"4201901","023901000"
"4201950","023903000"
"4202008","023901000"
"4202057","023904000"
"4202073","023903000"
"4202081","023902000"
"4202099","023902000"
"4202107","023904000"
"4202131","023904000"
"4202156","023902000"
"4202206","023901000"
"4202305","023000000"
"4202404","023901000"
"4202438","023905000"
"4202453","023000000"
"4202503","023905000"
"4202537","023902000"
"4202578","023902000"
"4202602","023905000"
"4202701","023901000"
"4202800","023903000"
"4202859","023901000"
"4202875","023905000"
"4202909","023901000"
"4203006","023905000"
"4203105","023902000"
"4203154","023905000"
"4203204","023901000"
"4203253","023905000"
"4203303","023904000"
"4203402","023905000"
"4203501","023902000"
"4203600","023905000"
"4203709","023000000"
"4203808","023904000"
"4203907","023902000"
"4203956","023903000"
"4204004","023902000"
"4204103","023902000"
"4204152","023905000"
"4204178","023905000"
"4204194","023905000"
"4204202","023902000"
"4204251","023903000"
"4204301","023902000"
"4204350","023902000"
"4204400","023902000"
"4204459","023902000"
"4204509","023904000"
"4204558","023905000"
"4204608","023903000"
"4204707","023902000"
"4204756","023902000"
"4204806","023905000"
"4204905","023902000"
"4205001","023902000"
"4205100","023901000"
"4205159","023901000"
"4205175","023902000"
"4205191","023903000"
"4205209","023902000"
"4205308","023902000"
"4205357","023902000"
"4205407","023000000"
"4205431","023902000"
"4205456","023903000"
"4205506","023905000"
"4205555","023905000"
"4205605","023902000"
"4205704","023000000"
"4205803","023904000"
"4205902","023901000"
"4206009","023000000"
"4206108","023903000"
"4206207","023903000"
"4206306","023901000"
"4206405","023902000"
"4206504","023904000"
"4206603","023902000"
"4206652","023902000"
"4206702","023902000"
"4206751","023902000"
"4206801","023902000"
"4206900","023901000"
"4207007","023903000"
"4207106","023901000"
"4207205","023903000"
"4207304","023903000"
"4207403","023901000"
"4207502","023901000"
"4207577","023905000"
"4207601","023902000"
"4207650","023902000"
"4207684","023902000"
"4207700","023902000"
"4207759","023902000"
"4207809","023902000"
"4207858","023902000"
"4207908","023904000"
"4208005","023902000"
"4208104","023904000"
"4208203","023901000"
"4208302","023901000"
"4208401","023902000"
"4208450","023904000"
"4208500","023901000"
"4208609","023902000"
"4208708","023903000"
"4208807","023903000"
"4208906","023904000"
"4208955","023902000"
"4209003","023902000"
"4209102","023904000"
"4209151","023901000"
"4209177","023902000"
"4209201","023902000"
"4209300","023905000"
"4209409","023903000"
"4209458","023902000"
"4209508","023901000"
"4209607","023903000"
"4209706","023905000"
"4209805","023000000"
"4209854","023902000"
"4209904","023901000"
"4210001","023901000"
"4210035","023902000"
"4210050","023905000"
"4210100","023904000"
"4210209","023000000"
"4210308","023904000"
"4210407","023903000"
"4210506","023902000"
"4210555","023902000"
"4210605","023901000"
"4210704","023904000"
"4210803","023903000"
"4210852","023901000"
"4210902","023902000"
"4211009","023902000"
"4211058","023905000"
"4211108","023904000"
"4211207","023903000"
"4211256","023903000"
"4211306","023901000"
"4211405","023902000"
"4211454","023902000"
"4211504","023000000"
"4211603","023903000"
"4211652","023902000"
"4211702","023903000"
"4211751","023905000"
"4211801","023902000"
"4211850","023902000"
"4211876","023902000"
"4211892","023905000"
"4211900","023000000"
"4212007","023902000"
"4212056","023905000"
"4212106","023902000"
"4212205","023904000"
"4212239","023902000"
"4212254","023903000"
"4212270","023902000"
"4212304","023000000"
"4212403","023903000"
"4212502","023901000"
"4212601","023902000"
"4212650","023903000"
"4212700","023901000"
"4212809","023901000"
"4212908","023902000"
"4213005","023905000"
"4213104","023902000"
"4213153","023902000"
"4213203","023901000"
"4213302","023905000"
"4213351","023905000"
"4213401","023902000"
"4213500","023000000"
"4213609","023904000"
"4213708","023901000"
"4213807","023903000"
"4213906","023902000"
"4214003","023901000"
"4214102","023901000"
"4214151","023902000"
"4214201","023902000"
"4214300","023000000"
"4214409","023905000"
"4214508","023901000"
"4214607","023901000"
"4214706","023901000"
"4214805","023901000"
"4214904","023903000"
"4215000","023904000"
"4215059","023905000"
"4215075","023902000"
"4215109","023901000"
"4215208","023902000"
"4215307","023901000"
"4215356","023902000"
"4215406","023905000"
"4215455","023903000"
"4215505","023905000"
"4215554","023902000"
"4215604","023903000"
"4215653","023903000"
"4215679","023901000"
"4215687","023902000"
"4215695","023902000"
"4215703","023000000"
"4215752","023902000"
"4215802","023904000"
"4215901","023000000"
"4216008","023902000"
"4216057","023905000"
"4216107","023902000"
"4216206","023904000"
"4216255","023902000"
"4216305","023000000"
"4216354","023904000"
"4216404","023903000"
"4216503","023905000"
"4216602","023000000"
"4216701","023902000"
"4216800","023905000"
"4216909","023902000"
"4217006","023903000"
"4217105","023903000"
"4217154","023902000"
"4217204","023902000"
"4217253","023000000"
"4217303","023902000"
"4217402","023904000"
"4217501","023902000"
"4217550","023902000"
"4217600","023903000"
"4217709","023903000"
"4217758","023902000"
"4217808","023901000"
"4217907","023905000"
"4217956","023902000"
"4218004","023000000"
"4218103","023903000"
"4218202","023901000"
"4218251","023905000"
"4218301","023904000"
"4218350","023903000"
"4218400","023903000"
"4218509","023902000"
"4218608","023901000"
"4218707","023903000"
"4218756","023902000"
"4218806","023903000"
"4218855","023902000"
"4218905","023905000"
"4218954","023905000"
"4219002","023903000"
"4219101","023902000"
"4219150","023905000"
"4219176","023902000"
"4219200","023901000"
"4219309","023905000"
"4219358","023901000"
"4219408","023901000"
"4219507","023902000"
"4219606","023902000"
"4219705","023902000"
"4219853","023905000"
"4220000","023903000"
"4300000",""
"4300034","024904000"
"4300059","024903000"
"4300109","024905000"
"4300208","024906000"
"4300307","024906000"
"4300406","024909000"
"4300455","024906000"
"4300471","024903000"
"4300505","024903000"
"4300554","024903000"
"4300570","024902000"
"4300604","024000000"
"4300638","024904000"
"4300646","024903000"
"4300661","024903000"
"4300703","024912000"
"4300802","024902000"
"4300851","024904000"
"4300877","024914000"
"4300901","024903000"
"4301008","024912000"
"4301057","024000000"
"4301073","024904000"
"4301107","024000000"
"4301206","024905000"
"4301305","024904000"
"4301404","024912000"
"4301503","024906000"
"4301552","024903000"
"4301602","024901000"
"4301636","024000000"
"4301651","024902000"
"4301701","024903000"
"4301750","024000000"
"4301800","024903000"
"4301859","024903000"
"4301875","024909000"
"4301909","024000000"
"4301925","024903000"
"4301958","024903000"
"4302006","024912000"
"4302055","024903000"
"4302105","024902000"
"4302154","024903000"
"4302204","024906000"
"4302220","024906000"
"4302238","024906000"
"4302253","024902000"
"4302303","024902000"
"4302352","024914000"
"4302378","024906000"
"4302402","024912000"
"4302451","024912000"
"4302501","024906000"
"4302584","024906000"
"4302600","024903000"
"4302659","024914000"
"4302709","024000000"
"4302808","024905000"
"4302907","024905000"
"4303004","024905000"
"4303103","024000000"
"4303202","024903000"
"4303301","024906000"
"4303400","024903000"
"4303509","024904000"
"4303558","024903000"
"4303608","024902000"
"4303673","024902000"
"4303707","024906000"
"4303806","024903000"
"4303905","024914000"
"4304002","024906000"
"4304101","024903000"
"4304200","024912000"
"4304309","024906000"
"4304358","024904000"
"4304408","024902000"
"4304507","024904000"
"4304606","024000000"
"4304614","024912000"
"4304622","024903000"
"4304630","024000000"
"4304655","024905000"
"4304663","024904000"
"4304671","024000000"
"4304689","024914000"
"4304697","024912000"
"4304705","024903000"
"4304713","024000000"
"4304804","024902000"
"4304853","024903000"
"4304903","024903000"
"4304952","024903000"
"4305009","024906000"
"4305108","024902000"
"4305116","024903000"
"4305124","024904000"
"4305132","024905000"
"4305157","024903000"
"4305173","024000000"
"4305207","024906000"
"4305306","024903000"
"4305355","024000000"
"4305371","024903000"
"4305405","024906000"
"4305439","024904000"
"4305447","024904000"
"4305454","024000000"
"4305504","024903000"
"4305587","024912000"
"4305603","024903000"
"4305702","024906000"
"4305801","024903000"
"4305835","024912000"
"4305850","024903000"
"4305871","024906000"
"4305900","024906000"
"4305934","024902000"
"4305959","024902000"
"4305975","024903000"
"4306007","024906000"
"4306056","024904000"
"4306072","024903000"
"4306106","024906000"
"4306130","024903000"
"4306205","024912000"
"4306304","024903000"
"4306320","024903000"
"4306353","024906000"
"4306379","024905000"
"4306403","024914000"
"4306429","024903000"
"4306452","024912000"
"4306502","024904000"
"4306551","024000000"
"4306601","024901000"
"4306700","024905000"
"4306734","024906000"
"4306759","024912000"
"4306767","024000000"
"4306809","024912000"
"4306908","024000000"
"4306924","024903000"
"4306932","024906000"
"4306957","024903000"
"4306973","024903000"
"4307005","024903000"
"4307054","024903000"
"4307104","024904000"
"4307203","024903000"
"4307302","024903000"
"4307401","024902000"
"4307450","024906000"
"4307500","024903000"
"4307559","024903000"
"4307609","024914000"
"4307708","024000000"
"4307807","024912000"
"4307815","024905000"
"4307831","024906000"
"4307864","024902000"
"4307906","024902000"
"4308003","024905000"
"4308052","024903000"
"4308078","024912000"
"4308102","024914000"
"4308201","024902000"
"4308250","024903000"
"4308300","024912000"
"4308409","024905000"
"4308433","024912000"
"4308458","024903000"
"4308508","024903000"
"4308607","024902000"
"4308656","024906000"
"4308706","024903000"
"4308805","024000000"
"4308854","024903000"
"4308904","024903000"
"4309001","024906000"
"4309050","024000000"
"4309100","024902000"
"4309126","024903000"
"4309159","024912000"
"4309209","024000000"
"4309258","024903000"
"4309308","024000000"
"4309407","024903000"
"4309506","024906000"
"4309555","024914000"
"4309571","024912000"
"4309605","024906000"
"4309654","024904000"
"4309704","024906000"
"4309753","024905000"
"4309803","024903000"
"4309902","024903000"
"4309951","024903000"
"4310009","024903000"
"4310108","024914000"
"4310207","024906000"
"4310306","024912000"
"4310330","024000000"
"4310363","024912000"
"4310405","024906000"
"4310413","024906000"
"4310439","024902000"
"4310462","024903000"
"4310504","024903000"
"4310538","024905000"
"4310553","024909000"
"4310579","024912000"
"4310603","024909000"
"4310652","024000000"
"4310702","024903000"
"4310751","024905000"
"4310801","024914000"
"4310850","024903000"
"4310876","024903000"
"4310900","024903000"
"4311007","024904000"
"4311106","024905000"
"4311122","024902000"
"4311130","024905000"
"4311155","024906000"
"4311205","024905000"
"4311239","024905000"
"4311254","024912000"
"4311270","024903000"
"4311304","024903000"
"4311403","024912000"
"4311429","024903000"
"4311502","024905000"
"4311601","024903000"
"4311627","024914000"
"4311643","024914000"
"4311700","024903000"
"4311718","024909000"
"4311734","024000000"
"4311759","024909000"
"4311775","024000000"
"4311791","024914000"
"4311809","024903000"
"4311908","024903000"
"4311981","024000000"
"4312005","024903000"
"4312054","024912000"
"4312104","024905000"
"4312138","024903000"
"4312153","024912000"
"4312179","024906000"
"4312203","024903000"
"4312252","024000000"
"4312302","024903000"
"4312351","024903000"
"4312377","024902000"
"4312385","024902000"
"4312401","024914000"
"4312427","024903000"
"4312443","024000000"
"4312450","024904000"
"4312476","024914000"
"4312500","024000000"
"4312609","024912000"
"4312617","024902000"
"4312625","024903000"
"4312658","024903000"
"4312674","024903000"
"4312708","024903000"
"4312757","024903000"
"4312807","024903000"
"4312906","024902000"
"4312955","024903000"
"4313003","024912000"
"4313011","024906000"
"4313037","024905000"
"4313060","024914000"
"4313086","024902000"
"4313102","024905000"
"4313201","024902000"
"4313300","024902000"
"4313334","024906000"
"4313359","024902000"
"4313375","024000000"
"4313391","024905000"
"4313409","024914000"
"4313425","024906000"
"4313441","024903000"
"4313466","024903000"
"4313490","024903000"
"4313508","024000000"
"4313607","024903000"
"4313656","024000000"
"4313706","024903000"
"4313805","024903000"
"4313904","024906000"
"4313953","024912000"
"4314001","024903000"
"4314027","024905000"
"4314035","024914000"
"4314050","024914000"
"4314068","024912000"
"4314076","024912000"
"4314100","024903000"
"4314134","024903000"
"4314159","024912000"
"4314175","024904000"
"4314209","024904000"
"4314308","024906000"
"4314407","024904000"
"4314423","024914000"
"4314456","024903000"
"4314464","024902000"
"4314472","024905000"
"4314498","024903000"
"4314506","024904000"
"4314548","024902000"
"4314555","024906000"
"4314605","024904000"
"4314704","024903000"
"4314753","024912000"
"4314779","024903000"
"4314787","024903000"
"4314803","024914000"
"4314902","024000000"
"4315008","024906000"
"4315057","024906000"
"4315073","024906000"
"4315107","024906000"
"4315131","024912000"
"4315149","024914000"
"4315156","024912000"
"4315172","024902000"
"4315206","024912000"
"4315305","024909000"
"4315313","024903000"
"4315321","024905000"
"4315354","024903000"
"4315404","024903000"
"4315453","024912000"
"4315503","024905000"
"4315552","024903000"
"4315602","024907000"
"4315701","024912000"
"4315750","024914000"
"4315800","024912000"
"4315909","024903000"
"4315958","024906000"
"4316006","024914000"
"4316105","024903000"
"4316204","024903000"
"4316303","024906000"
"4316402","024905000"
"4316428","024903000"
"4316436","024903000"
"4316451","024903000"
"4316477","024906000"
"4316501","024914000"
"4316600","024903000"
"4316709","024903000"
"4316733","024903000"
"4316758","024912000"
"4316808","011200000"
"4316907","024905000"
"4316956","024914000"
"4316972","024905000"
"4317004","024904000"
"4317103","024901000"
"4317202","024906000"
"4317251","024902000"
"4317301","024904000"
"4317400","024905000"
"4317509","024906000"
"4317558","024903000"
"4317608","024000000"
"4317707","024906000"
"4317756","024903000"
"4317806","024906000"
"4317905","024906000"
"4317954","024903000"
"4318002","024909000"
"4318051","024903000"
"4318101","024905000"
"4318200","024902000"
"4318309","024905000"
"4318408","024000000"
"4318424","024903000"
"4318432","024905000"
"4318440","024903000"
"4318457","024903000"
"4318465","024912000"
"4318481","024914000"
"4318499","024906000"
"4318507","024904000"
"4318606","024903000"
"4318614","024914000"
"4318622","024902000"
"4318705","024908000"
"4318804","024904000"
"4318903","024906000"
"4319000","024902000"
"4319109","024906000"
"4319125","024905000"
"4319158","024906000"
"4319208","024906000"
"4319307","024906000"
"4319356","024914000"
"4319364","024903000"
"4319372","024906000"
"4319406","024905000"
"4319505","024914000"
"4319604","024905000"
"4319703","024903000"
"4319711","024912000"
"4319737","024906000"
"4319752","024902000"
"4319802","024905000"
"4319901","024914000"
"4320008","024914000"
"4320107","024903000"
"4320206","024903000"
"4320230","024906000"
"4320263","024912000"
"4320305","024903000"
"4320321","024906000"
"4320354","024000000"
"4320404","024903000"
"4320453","024912000"
"4320503","024903000"
"4320552","024000000"
"4320578","024906000"
"4320602","024903000"
"4320651","024905000"
"4320677","024912000"
"4320701","024905000"
"4320800","024903000"
"4320859","024914000"
"4320909","024903000"
"4321006","024903000"
"4321105","024000000"
"4321204","024914000"
"4321303","024912000"
"4321329","024903000"
"4321352","024000000"
"4321402","024903000"
"4321436","024000000"
"4321451","024912000"
"4321469","024903000"
"4321477","024906000"
"4321493","024905000"
"4321501","024000000"
"4321600","024000000"
"4321626","024912000"
"4321634","024903000"
"4321667","024000000"
"4321709","024914000"
"4321808","024906000"
"4321832","024000000"
"4321857","024903000"
"4321907","024906000"
"4321956","024903000"
"4322004","024000000"
"4322103","024906000"
"4322152","024912000"
"4322186","024903000"
"4322202","024905000"
"4322251","024914000"
"4322301","024906000"
"4322327","024904000"
"4322343","024906000"
"4322350","024903000"
"4322376","024905000"
"4322400","024909000"
"4322509","024902000"
"4322525","024000000"
"4322533","024912000"
"4322541","024902000"
"4322558","024903000"
"4322608","024912000"
"4322707","024912000"
"4322806","024902000"
"4322855","024912000"
"4322905","024903000"
"4323002","024916000"
"4323101","024903000"
"4323200","024903000"
"4323309","024902000"
"4323358","024903000"
"4323408","024903000"
"4323457","024905000"
"4323507","024903000"
"4323606","024902000"
"4323705","024903000"
"4323754","024906000"
"4323770","024912000"
"4323804","024000000"
"5000000",""
"5000203","017000000"
"5000252","017000000"
"5000609","017901000"
"5000708","017000000"
"5000807","017901000"
"5000856","017901000"
"5000906","017901000"
"5001003","017000000"
"5001102","017000000"
"5001243","017901000"
"5001508","017000000"
"5001904","017901000"
"5002001","017901000"
"5002100","017901000"
"5002159","017000000"
"5002209","017901000"
"5002308","017000000"
"5002407","017901000"
"5002605","017000000"
"5002704","017000000"
"5002803","017901000"
"5002902","017000000"
"5002951","017000000"
"5003108","017000000"
"5003157","017901000"
"5003207","017000000"
"5003256","017000000"
"5003306","017000000"
"5003454","017901000"
"5003488","017000000"
"5003504","017901000"
"5003702","017901000"
"5003751","017901000"
"5003801","017901000"
"5003900","017000000"
"5004007","017901000"
"5004106","017901000"
"5004304","017901000"
"5004403","017000000"
"5004502","017901000"
"5004601","017901000"
"5004700","017901000"
"5004809","017901000"
"5004908","017000000"
"5005004","017901000"
"5005103","017901000"
"5005152","017901000"
"5005202","017000000"
"5005251","017901000"
"5005400","017901000"
"5005608","017000000"
"5005681","017901000"
"5005707","017901000"
"5005806","017000000"
"5006002","017000000"
"5006200","017901000"
"5006259","017901000"
"5006275","017000000"
"5006309","017000000"
"5006358","017901000"
"5006408","017000000"
"5006606","017901000"
"5006903","017901000"
"5007109","017000000"
"5007208","017901000"
"5007307","017000000"
"5007406","017000000"
"5007505","017000000"
"5007554","017000000"
"5007695","017000000"
"5007703","017901000"
"5007802","017000000"
"5007901","017000000"
"5007935","017000000"
"5007950","017901000"
"5007976","017901000"
"5008008","017000000"
"5008305","017000000"
"5008404","017901000"
"5100000",""
"5100102","016000000"
"5100201","016901000"
"5100250","016000000"
"5100300","016901000"
"5100359","016901000"
"5100409","016901000"
"5100508","016000000"
"5100607","016901000"
"5100805","016000000"
"5101001","016901000"
"5101209","016901000"
"5101258","016000000"
"5101308","016000000"
"5101407","016000000"
"5101605","016000000"
"5101704","016000000"
"5101803","016901000"
"5101852","016901000"
"5101902","016000000"
"5102504","016000000"
"5102603","016901000"
"5102637","016000000"
"5102678","016000000"
"5102686","016000000"
"5102694","016901000"
"5102702","016901000"
"5102793","016000000"
"5102850","016000000"
"5103007","016000000"
"5103056","016000000"
"5103106","016901000"
"5103205","016000000"
"5103254","016000000"
"5103304","016000000"
"5103353","016901000"
"5103361","016000000"
"5103379","016000000"
"5103403","016000000"
"5103437","016000000"
"5103452","016000000"
"5103502","016000000"
"5103601","016901000"
"5103700","016000000"
"5103809","016000000"
"5103858","016000000"
"5103908","016901000"
"5103957","016000000"
"5104104","016000000"
"5104203","016901000"
"5104500","016000000"
"5104526","016000000"
"5104542","016000000"
"5104559","016000000"
"5104609","016901000"
"5104807","016901000"
"5104906","016000000"
"5105002","016000000"
"5105101","016000000"
"5105150","016000000"
"5105176","016000000"
"5105200","016901000"
"5105234","016000000"
"5105259","016000000"
"5105309","016901000"
"5105507","016000000"
"5105580","016000000"
"5105606","016000000"
"5105622","016000000"
"5105903","016000000"
"5106000","016000000"
"5106109","016000000"
"5106158","016000000"
"5106174","016901000"
"5106182","016000000"
"5106190","016000000"
"5106208","016000000"
"5106216","016000000"
"5106224","016000000"
"5106232","016000000"
"5106240","016000000"
"5106257","016901000"
"5106265","016000000"
"5106273","016000000"
"5106281","016901000"
"5106299","016000000"
"5106307","016000000"
"5106315","016901000"
"5106372","016901000"
"5106422","016000000"
"5106455","016000000"
"5106505","016000000"
"5106653","016901000"
"5106703","016901000"
"5106752","016000000"
"5106778","016901000"
"5106802","016000000"
"5106828","016000000"
"5106851","016000000"
"5107008","016901000"
"5107040","016901000"
"5107065","016901000"
"5107107","016000000"
"5107156","016000000"
"5107180","016901000"
"5107198","016901000"
"5107206","016000000"
"5107248","016000000"
"5107263","016000000"
"5107297","016901000"
"5107305","016000000"
"5107354","016901000"
"5107404","016901000"
"5107578","016000000"
"5107602","016901000"
"5107701","016000000"
"5107743","016000000"
"5107750","016000000"
"5107768","016000000"
"5107776","016901000"
"5107792","016000000"
"5107800","016000000"
"5107859","016901000"
"5107875","016000000"
"5107883","016901000"
"5107909","016000000"
"5107925","016000000"
"5107941","016000000"
"5107958","016000000"
"5108006","016000000"
"5108055","016000000"
"5108105","016901000"
"5108204","016901000"
"5108303","016000000"
"5108352","016000000"
"5108402","016000000"
"5108501","016000000"
"5108600","016901000"
"5108808","016000000"
"5108857","016000000"
"5108907","016000000"
"5108956","016000000"
"5200000",""
"5200050","015000000"
"5200100","014000000"
"5200134","015000000"
"5200159","015000000"
"5200175","014000000"
"5200209","015000000"
"5200258","014000000"
"5200308","014000000"
"5200506","015000000"
"5200555","015000000"
"5200605","014000000"
"5200803","014000000"
"5200829","015901000"
"5200852","015000000"
"5200902","015000000"
"5201108","015901000"
"5201207","015000000"
"5201306","015000000"
"5201405","015000000"
"5201454","015000000"
"5201504","015000000"
"5201603","015000000"
"5201702","015000000"
"5201801","015000000"
"5202155","015000000"
"5202353","015000000"
"5202502","015000000"
"5202601","015000000"
"5202809","015000000"
"5203104","015000000"
"5203203","015901000"
"5203302","015000000"
"5203401","015000000"
"5203500","015000000"
"5203559","015000000"
"5203575","015901000"
"5203609","015000000"
"5203807","015000000"
"5203906","015000000"
"5203939","015000000"
"5203962","015000000"
"5204003","014000000"
"5204102","015000000"
"5204201","015000000"
"5204250","015000000"
"5204300","015000000"
"5204409","015000000"
"5204508","015000000"
"5204557","015000000"
"5204607","015000000"
"5204656","015901000"
"5204706","015901000"
"5204805","015000000"
"5204854","015901000"
"5204904","014000000"
"5204953","015901000"
"5205000","015901000"
"5205059","015000000"
"5205109","015000000"
"5205208","015000000"
"5205307","014000000"
"5205406","015901000"
"5205455","015000000"
"5205471","015000000"
"5205497","014000000"
"5205513","014000000"
"5205521","014000000"
"5205703","015000000"
"5205802","014000000"
"5205901","015000000"
"5206206","014000000"
"5206305","015000000"
"5206404","015901000"
"5206503","015000000"
"5206602","015000000"
"5206701","014000000"
"5206800","015000000"
"5206909","015000000"
"5207105","015000000"
"5207253","015000000"
"5207352","015000000"
"5207402","015000000"
"5207501","015901000"
"5207535","015000000"
"5207600","015000000"
"5207808","015000000"
"5207907","014000000"
"5208004","014000000"
"5208103","015901000"
"5208152","015000000"
"5208301","014000000"
"5208400","015901000"
"5208509","015000000"
"5208608","015901000"
"5208707","015000000"
"5208806","015000000"
"5208905","015000000"
"5209101","015000000"
"5209150","015000000"
"5209200","015000000"
"5209291","015000000"
"5209408","014000000"
"5209457","015901000"
"5209606","015000000"
"5209705","015000000"
"5209804","015901000"
"5209903","014000000"
"5209937","015000000"
"5209952","015000000"
"5210000","015000000"
"5210109","015000000"
"5210158","015000000"
"5210208","015000000"
"5210307","015000000"
"5210406","015000000"
"5210562","015000000"
"5210604","015000000"
"5210802","015000000"
"5210901","015901000"
"5211008","015000000"
"5211206","015000000"
"5211305","015000000"
"5211404","015000000"
"5211503","015000000"
"5211602","015000000"
"5211701","015000000"
"5211800","015901000"
"5211909","015000000"
"5212006","015000000"
"5212055","015000000"
"5212105","015000000"
"5212204","015000000"
"5212253","015000000"
"5212303","015000000"
"5212501","014000000"
"5212600","015000000"
"5212709","014000000"
"5212808","015901000"
"5212907","015000000"
"5212956","015000000"
"5213004","015000000"
"5213053","014000000"
"5213087","015901000"
"5213103","015000000"
"5213400","015000000"
"5213509","014000000"
"5213707","015000000"
"5213756","015000000"
"5213772","015901000"
"5213806","015000000"
"5213855","015901000"
"5213905","015000000"
"5214002","015000000"
"5214051","015000000"
"5214101","015901000"
"5214408","015000000"
"5214507","015000000"
"5214606","014000000"
"5214705","015901000"
"5214804","015000000"
"5214838","015000000"
"5214861","015901000"
"5214879","015000000"
"5214903","014000000"
"5215009","015000000"
"5215207","015000000"
"5215231","014000000"
"5215256","015901000"
"5215306","015000000"
"5215405","015901000"
"5215504","015000000"
"5215603","014000000"
"5215652","015000000"
"5215702","015000000"
"5215801","015000000"
"5215900","015000000"
"5216007","015000000"
"5216304","015000000"
"5216403","015000000"
"5216452","015000000"
"5216809","015901000"
"5216908","015901000"
"5217104","015000000"
"5217203","015000000"
"5217302","015901000"
"5217401","015000000"
"5217609","014000000"
"5217708","015000000"
"5218003","015901000"
"5218052","015000000"
"5218102","015000000"
"5218300","014000000"
"5218391","015000000"
"5218508","015000000"
"5218607","015901000"
"5218706","015901000"
"5218789","015000000"
"5218805","015000000"
"5218904","015901000"
"5219001","015000000"
"5219100","015000000"
"5219209","015000000"
"5219258","015000000"
"5219308","015000000"
"5219357","015901000"
"5219407","015000000"
"5219456","015901000"
"5219506","014000000"
"5219605","015901000"
"5219704","015901000"
"5219712","015000000"
"5219738","015000000"
"5219753","014000000"
"5219803","014000000"
"5219902","015901000"
"5220009","014000000"
"5220058","015000000"
"5220108","015000000"
"5220157","015901000"
"5220207","015000000"
"5220264","015000000"
"5220280","015901000"
"5220405","015000000"
"5220454","015000000"
"5220504","015000000"
"5220603","015000000"
"5220686","014000000"
"5220702","014000000"
"5221007","015000000"
"5221080","014000000"
"5221197","015901000"
"5221304","015000000"
"5221403","015000000"
"5221452","015901000"
"5221502","015000000"
"5221551","015000000"
"5221577","015901000"
"5221601","015901000"
"5221700","015901000"
"5221809","015000000"
"5221858","014000000"
"5221908","015000000"
